"Street/Name","stationcode","Zipcode","Invited","Turnout","Turnout percentage"
"Wijkcentrum Het Dok","810","9733 CA","0","394",Inf
"PKN Blister Ten Boer","811","9791 CP","0","163",Inf
"Buurtcentrum Stadspark","812","9727 HW","0","162",Inf
"Kerk van J.C. van de H. der Laatste Dagen","813","9728 AR","0","268",Inf
"Maranathakerk","814","9721 PE","0","343",Inf
"Tennispark Vorenkamp (GLTB)","815","9722 HJ","0","399",Inf
"Gemeentehuis Haren","816","9751 AN","0","570",Inf
"Jeruzalemkerk","821","9711 XB","0","295",Inf
"Gemeente Groningen (locatie Zuiderdiep)","822","9711 HL","0","850",Inf
"Columnakerk","823","9718 TJ","0","394",Inf
"De Cirkel","824","9714 AB","0","542",Inf
"Leger des Heils","825","9713 GL","0","437",Inf
"PG Elim Hoogkerk","826","9745 BT","0","252",Inf
"MFC 't Vinkhuys","827","9743 BJ","0","405",Inf
"De Fontein","828","9741 EZ","0","534",Inf
"Trefpunt Beijum","829","9737 AB","0","395",Inf
"Wijkcentrum Het Dok","830","9733 CA","0","585",Inf
"PKN Blister Ten Boer","831","9791 CP","0","239",Inf
"Buurtcentrum Stadspark","832","9727 HW","0","305",Inf
"Kerk van J.C. van de H. der Laatste Dagen","833","9728 AR","0","346",Inf
"Maranathakerk","834","9721 PE","0","525",Inf
"Tennispark Vorenkamp (GLTB)","835","9722 HJ","0","541",Inf
